CNPJ_FUNDO,NOME_FUNDO,DATA,COTA,VARIACAO,CAPTACAO,RESGATE,PL,COTISTA
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-07,1.323072,0.02567378371631857,1067808.01,1076089.81,97325914.93,12519.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-08,1.318767,-0.0032537911768973915,2978415.74,1925664.92,98061993.91,12649.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-09,1.307442,-0.008587567022832698,3034691.63,2169021.88,98085536.48,12833.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-10,1.297505,-0.007600337146886905,1933312.5,1387253.98,97886097.24,12957.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-11,1.300838,0.002568776228222713,1283489.9,435920.36,98985177.85,13061.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-14,1.274791,-0.02002324655337551,1745242.79,365684.02,98382742.73,13140.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-15,1.2802959999999999,0.004318354930337609,1714871.28,303697.89,100218742.33,13275.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-16,1.336449,0.04385938876634765,2568169.69,161477.3,107020966.41,13342.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-17,1.342991,0.00489506146512131,2841880.66,431655.16,109955056.01,13480.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-18,1.341286,-0.0012695543008106602,2812802.03,1607983.29,111020286.01,13615.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-22,1.370944,0.0221116152707177,3269327.74,369864.36,116374619.28,13785.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-23,1.378321,0.005380963773866654,2845458.56,910925.64,118935278.72,14056.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-24,1.360118,-0.013206647798299498,4509782.32,634316.76,121240052.96,14305.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-25,1.358319,-0.0013226793557616912,3544563.23,663198.69,123961055.38,14531.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-28,1.379181,0.015358689674516812,3211959.65,541409.36,128535441.15,14715.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-29,1.350627,-0.020703591479290902,3888391.44,656903.11,129105825.71,14900.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-04-30,1.3871440000000002,0.027037072411554064,3420890.12,1134146.88,134883248.73,15119.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-02,1.423298,0.026063624252420814,3008025.54,286541.39,141120195.08,15300.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-05,1.441352,0.01268462402111159,7634820.98,1252785.91,149292299.8,15858.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-06,1.471575,0.02096850734588096,5069734.4,1463221.13,156029297.97,16291.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-07,1.4711809999999998,-0.00026774034622767395,7099417.05,1139897.69,161947058.78,16705.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-08,1.516817,0.031019976467885343,6042760.11,2090431.09,170922896.65,17170.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-09,1.540417,0.015558897348856071,6257194.8,520470.72,179319025.91,17643.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-12,1.560704,0.013169810512348334,8389503.6,2486040.07,187584063.28,18295.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-13,1.562869,0.0013871944968424366,11058366.24,973563.68,197929110.36,19060.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-14,1.546174,-0.01068227727339921,11046583.13,414851.5,206446487.24,19791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-15,1.591775,0.02949279964609408,10590893.8,544282.51,222581767.78,20423.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-16,1.64927,0.03612005465596591,9516063.73,892408.99,239245091.67,21047.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-19,1.679245,0.01817470759790707,12850547.85,945347.28,255498555.54,21906.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-20,1.6760240000000002,-0.0019181239187849863,19913568.87,2440044.28,272481967.45,23065.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-21,1.630479,-0.02717443186971069,14716149.58,2436153.74,277357455.8,24112.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-23,1.625764,-0.002891788241369597,14317363.92,3358109.06,287514638.23,24814.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-26,1.638782,0.008007312254423079,8904462.92,3527489.01,295193833.49,25487.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-27,1.622048,-0.010211242251867536,11809565.86,1831563.32,302157601.75,26135.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-28,1.66734,0.02792272485154568,7979835.04,1064142.16,317510216.05,26649.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-29,1.619633,-0.02861264049324075,6330870.91,1084418.72,313671950.37,27129.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-05-30,1.625258,0.003473009008831074,10729018.59,1399425.72,324090956.67,27748.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-02,1.6132,-0.0074191297627823624,7522374.71,753053.7,328455828.76,28310.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-03,1.593949,-0.01193342424993793,7243673.04,2277892.4,329501864.12,28954.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-04,1.558297,-0.022367089536741824,4700030.74,3677058.18,323154935.28,29359.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-05,1.6329559999999999,0.047910635777390416,4414340.43,5248840.29,337803043.4,29588.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-06,1.623833,-0.005586800869098685,6362887.87,966096.83,341312628.46,30043.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-09,1.6186040000000002,-0.003220158723218569,7171066.7,924642.97,346459846.73,30561.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-10,1.581977,-0.0226287591035238,4604548.29,1280535.68,341943834.26,30918.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-11,1.5485790000000001,-0.0211115585119126,5560308.15,1768856.11,338516372.61,31166.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-12,1.559787,0.007237602989579539,3561828.87,2719171.81,341809059.52,31333.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-13,1.543914,-0.01017638946856203,3731926.07,1453041.17,340609703.21,31535.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-16,1.5425010000000001,-0.0009152064169377637,2954987.72,716444.01,342536383.01,31766.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-17,1.599601,0.03701780420239609,2143546.63,1019974.75,356340012.25,31950.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-18,1.565648,-0.02122591821335451,5931933.78,484695.98,354223471.0,32192.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-19,1.569509,0.0024660715563140645,4477043.13,587671.92,358986476.93,32505.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-20,1.4854370000000001,-0.0535657966918317,2533134.98,874410.24,341415794.94,32665.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-23,1.459943,-0.01716262621706599,2251586.33,1707070.66,336100722.68,32812.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-24,1.436591,-0.015995145015935575,1995634.31,1514626.92,331205735.33,32872.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-25,1.485021,0.03371175233591184,3029296.74,1383013.99,344017603.58,32907.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-26,1.453648,-0.021126300570833645,1507439.11,1267658.34,336989472.93,33013.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-27,1.457545,0.0026808415792545226,1683115.82,842391.59,338733751.95,33119.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-06-30,1.4821790000000001,0.016901021923851234,1713429.94,1032300.84,345139816.54,33169.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-01,1.453049,-0.0196534966424432,1784124.72,654185.87,339486459.68,33257.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-02,1.3722,-0.0556409315859272,1575145.01,2808912.86,319363280.49,33299.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-03,1.305725,-0.04844410435796531,1186312.07,4162076.88,300916277.67,33211.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-04,1.281564,-0.018503896302820344,986156.78,5353559.28,290980789.25,32997.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-07,1.323185,0.03247672375316424,995464.25,4943001.08,296483425.29,32791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-08,1.324041,0.0006469238995303608,2216152.08,1384710.88,297506671.78,32764.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-09,1.324015,-1.96368541458547e-05,917429.61,3286563.26,295131672.75,32696.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-10,1.371789,0.03608267277938704,629842.57,316655.01,306094032.32,32707.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-11,1.371214,-0.00041916067266900564,1499802.23,696137.23,306769239.95,32722.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-14,1.3824020000000001,0.008159193240442342,1510393.71,553369.69,310229285.71,32771.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-15,1.371293,-0.0080360126793797,1749908.78,791486.84,308694803.53,32791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-16,1.383641,0.00900464014619762,779151.0,771987.56,311481510.32,32774.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-17,1.318416,-0.04714011799303418,731612.96,1257609.15,296272361.75,32775.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-18,1.308793,-0.007298910207400366,722808.08,1278861.76,293553773.4,32775.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-21,1.360934,0.039838996693900335,521269.82,841412.84,304928501.17,32752.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-22,1.324187,-0.02700130939487156,679563.45,1225367.77,296149245.13,32705.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-23,1.29629,-0.02106726617917265,885404.6,679524.02,290116226.43,32700.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-24,1.225308,-0.054757808823642784,759588.74,742610.07,274247080.17,32664.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-25,1.196541,-0.02347736242642661,266105.18,3854856.75,264219664.5,32509.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-28,1.210701,0.011834111827342177,352862.62,3407720.42,264291624.67,32278.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-29,1.255469,0.036976924938527216,532685.03,1349865.14,273247058.17,32152.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-30,1.341956,0.06888820034584686,1117559.9,708715.89,292479317.15,32132.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-31,1.322147,-0.014761288745681613,2933433.37,364185.3,290731218.25,32265.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-01,1.272205,-0.037773409462033995,2450359.42,767085.84,281432594.18,32372.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-04,1.204372,-0.053319237072641634,829865.69,1148874.91,266107829.8,32391.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-05,1.213878,0.007892910163969313,572924.43,2165706.58,266615431.68,32252.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-06,1.226901,0.010728425756130422,416181.71,2006576.36,267885491.25,32164.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-07,1.207057,-0.016174084135557758,690707.52,464675.6,263778759.42,32137.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-08,1.17947,-0.022854761622690626,341369.2,476241.96,257615294.24,32108.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-11,1.128398,-0.043300804598675684,309862.0,586730.56,246183445.22,32087.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-12,1.0978430000000001,-0.027078211765706902,524053.07,2451138.63,237589997.62,31927.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-13,1.114296,0.014986660205512203,163252.44,2183420.2,239130674.97,31791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-14,1.128949,0.013150006820449978,169796.95,1414930.36,241030146.04,31662.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-15,1.09453,-0.030487648246289245,307908.0,358028.13,233631503.31,31627.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-18,1.074068,-0.018694782235297303,152583.91,1161450.41,228255023.63,31578.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-19,1.074163,8.844877605507229e-05,268002.0,1871628.7,226671607.61,31458.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-20,1.131546,0.053421128823093016,90444.88,4382629.43,234488360.28,31322.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-21,1.1630969999999998,0.02788309092162411,264816.0,634803.52,240656598.86,31289.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-22,1.156793,-0.005420012260370477,515654.31,266267.15,239601667.58,31313.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-25,1.123282,-0.02896888207311077,814064.31,499947.11,232974876.26,31332.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-26,1.1266559999999999,0.0030036980918417555,593143.35,446519.1,233821128.69,31303.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-27,1.154141,0.024395201374687536,320674.83,164709.19,239681323.15,31282.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-28,1.176605,0.019463826343574908,284903.23,662928.71,243968443.55,31266.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-08-29,1.1857959999999999,0.007811457540976008,680102.45,270059.44,246284145.07,31273.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-01,1.175392,-0.008773853175419788,788453.5,191109.33,244720720.78,31281.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-02,1.125226,-0.04268022923416182,382432.08,527865.95,234130564.86,31256.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-03,1.087431,-0.033588807937249936,610368.13,485080.41,226391678.47,31220.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-04,1.0166819999999999,-0.06506067971209206,256762.64,845319.43,211073774.94,31161.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-05,1.014304,-0.0023389811170061447,290257.44,1591797.8,209278554.74,31056.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-08,0.9868319999999999,-0.027084582137110846,161512.43,2116972.02,201654948.48,30884.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-09,0.9082629999999999,-0.07961740194886258,231976.16,894654.49,184937080.08,30815.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-10,0.9411940000000001,0.03625711935859988,111729.35,2326841.28,189427183.99,30635.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-11,0.9795360000000001,0.040737616261897085,183909.97,1055714.53,196272104.68,30493.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-12,1.003195,0.02415327256986988,253535.83,562767.02,200703576.93,30444.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-15,0.9235530000000001,-0.07938835420830459,662652.77,306530.02,185126112.47,30432.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-16,0.940197,0.018021705305488744,129641.14,1125866.35,187466247.84,30293.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-17,0.861291,-0.08392496466166123,446743.24,1936154.34,170243662.45,30087.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-18,0.903616,0.049141347117292566,80523.0,895382.76,177794961.53,29973.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-19,1.0152370000000002,0.12352702918053682,197908.42,1229943.63,198725399.49,29857.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-22,0.9894639999999999,-0.02538619061362024,1518124.03,484576.75,194713891.01,29893.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-23,0.92819,-0.061926457152559414,751097.92,627479.99,182779688.66,29933.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-24,0.922198,-0.006455574828429511,210731.15,292820.65,181517616.77,29913.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-25,0.9513229999999999,0.03158215480840343,353592.0,314414.04,187289432.25,29904.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-26,0.922357,-0.03044812329776536,392271.88,365016.45,181614120.79,29881.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-29,0.803852,-0.12848062084420675,186188.64,385701.04,158080833.56,29844.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-09-30,0.847275,0.05401865019929032,305705.05,1061317.8,165864468.0,29728.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-10-01,0.82915,-0.02139210999970487,156922.52,282437.39,162190804.51,29672.0
